event_id,primary_classification,primary_score
17740,wedding_related,0.997754
17746,personal,0.975077
17788,wedding_related,0.986331
17791,organizations,0.664257
17850,organizations,0.451524
17917,wedding_related,0.993128
17948,birthday_celebration,0.994732
17956,personal,0.990154
17959,organizations,0.657703
18016,organizations,0.51053
18017,birthday_celebration,0.94917
18029,personal,0.84209
18133,personal,0.806754
18157,personal,0.794532
18337,personal,0.877266
18406,organizations,0.774922
18433,organizations,0.552965
18439,personal,0.852329
18448,personal,0.431679
18455,personal,0.981336
18555,wedding_related,0.959935
18558,birthday_celebration,0.993818
18672,birthday_celebration,0.994639
18822,organizations,0.60434
18829,organizations,0.461989
18850,personal,0.461484
18902,organizations,0.788484
18924,organizations,0.949491
19081,birthday_celebration,0.898533
19121,wedding_related,0.805733
19431,organizations,0.656419
19455,greetings,0.915445
19602,organizations,0.756292
19615,birthday_celebration,0.965473
19627,wedding_related,0.952465
19636,organizations,0.55885
19664,birthday_celebration,0.951417
19680,personal,0.709238
19718,organizations,0.954493
19750,personal,0.973424
19793,wedding_related,0.777827
19799,birthday_celebration,0.958559
19800,birthday_celebration,0.969836
19847,organizations,0.353125
19855,birthday_celebration,0.959628
19856,personal,0.693386
19874,organizations,0.878759
19916,wedding_related,0.999049
19937,organizations,0.451524
19962,wedding_related,0.990953
19968,birthday_celebration,0.974844
19983,birthday_celebration,0.998821
20017,personal,0.721495
20082,birthday_celebration,0.994903
20094,birthday_celebration,0.996948
20097,greetings,0.857155
20098,personal,0.52999
20104,wedding_related,0.845783
20107,organizations,0.457313
20261,organizations,0.696999
20356,birthday_celebration,0.70241
20375,personal,0.696661
20531,wedding_related,0.950208
20535,wedding_related,0.994627
20548,wedding_related,0.999017
20590,birthday_celebration,0.999347
20673,personal,0.960471
20674,personal,0.490476
20695,personal,0.599863
20702,birthday_celebration,0.919416
20715,wedding_related,0.794549
20753,organizations,0.890712
20768,organizations,0.572261
20775,birthday_celebration,0.994498
20791,birthday_celebration,0.997408
20808,greetings,0.938037
20835,birthday_celebration,0.982919
20854,personal,0.929719
20883,organizations,0.819813
20899,greetings,0.641
20928,personal,0.755768
20929,personal,0.994649
20972,personal,0.864479
21046,wedding_related,0.964049
21054,birthday_celebration,0.995725
21069,birthday_celebration,0.967051
21088,organizations,0.334829
21104,organizations,0.601648
21131,organizations,0.563931
21141,organizations,0.662319
21143,birthday_celebration,0.886808
21260,personal,0.318021
21452,birthday_celebration,0.995737
21497,organizations,0.451524
21501,wedding_related,0.694958
21523,personal,0.753342
21642,birthday_celebration,0.995178
21740,birthday_celebration,0.998445
21748,personal,0.902131
21763,birthday_celebration,0.996135
21826,birthday_celebration,0.999216
21849,organizations,0.383236
21898,organizations,0.55885
21901,organizations,0.865365
21919,wedding_related,0.969605
21939,wedding_related,0.961272
21970,organizations,0.451524
22026,organizations,0.559207
22085,wedding_related,0.914519
22122,personal,0.84413
22129,wedding_related,0.932441
22227,personal,0.775411
22257,greetings,0.566321
22295,personal,0.988144
22332,wedding_related,0.89821
22396,organizations,0.957632
22426,personal,0.992868
22441,personal,0.837483
22506,wedding_related,0.989625
22518,birthday_celebration,0.996722
22526,organizations,0.451524
22586,organizations,0.830703
22648,personal,0.478868
22655,personal,0.835429
22662,birthday_celebration,0.992692
22667,personal,0.904788
22724,organizations,0.937152
22767,birthday_celebration,0.958731
22810,wedding_related,0.976513
22885,wedding_related,0.961003
22909,greetings,0.619868
22995,personal,0.790019
58,personal,0.755134
117,personal,0.64134
275,personal,0.48315
328,organizations,0.451524
374,organizations,0.451524
420,organizations,0.451524
433,organizations,0.451524
469,organizations,0.451524
507,organizations,0.470357
535,organizations,0.451524
574,personal,0.987248
663,birthday_celebration,0.970086
792,birthday_celebration,0.999546
801,organizations,0.451524
802,organizations,0.451524
852,organizations,0.451524
911,organizations,0.451524
939,personal,0.636451
948,organizations,0.451524
1053,organizations,0.451524
1075,organizations,0.451524
1093,organizations,0.897948
1141,organizations,0.451524
1170,organizations,0.451524
1250,organizations,0.451524
1283,organizations,0.638168
1355,organizations,0.451524
1368,organizations,0.451524
1395,organizations,0.451524
1507,personal,0.640599
1549,organizations,0.451524
1557,organizations,0.451524
1641,organizations,0.451524
1668,organizations,0.566832
1680,organizations,0.451524
1735,organizations,0.451524
1736,organizations,0.451524
1816,organizations,0.667939
1817,organizations,0.451524
1848,organizations,0.451524
1907,greetings,0.929729
1914,organizations,0.451524
1915,organizations,0.451524
1918,organizations,0.451524
2021,organizations,0.451524
2024,organizations,0.451524
2068,organizations,0.451524
2096,personal,0.868614
2117,organizations,0.451524
2141,organizations,0.451524
2161,personal,0.861376
2180,organizations,0.451524
2213,organizations,0.451524
2216,organizations,0.451524
2325,organizations,0.451524
2331,organizations,0.451524
2467,organizations,0.451524
2487,personal,0.99664
2549,organizations,0.619951
2626,organizations,0.451524
2667,organizations,0.451524
2712,greetings,0.920621
2730,organizations,0.451524
2759,organizations,0.451524
2785,personal,0.732273
2797,organizations,0.451524
2822,organizations,0.451524
2841,personal,0.741209
2874,organizations,0.451524
2905,organizations,0.451524
3010,organizations,0.451524
3029,personal,0.921004
3110,organizations,0.451524
3145,organizations,0.451524
3172,organizations,0.451524
3201,wedding_related,0.949648
3348,personal,0.56547
3358,organizations,0.451524
3383,personal,0.865002
3400,organizations,0.451524
3461,organizations,0.451524
3479,organizations,0.451524
3526,organizations,0.451524
3535,organizations,0.451524
3595,organizations,0.451524
3610,greetings,0.700787
3628,organizations,0.451524
3677,birthday_celebration,0.977563
3686,organizations,0.451524
3729,organizations,0.451524
3732,organizations,0.451524
3843,organizations,0.451524
3935,organizations,0.451524
3938,organizations,0.451524
3948,organizations,0.451524
3983,organizations,0.451524
4005,organizations,0.451524
4025,organizations,0.451524
4078,organizations,0.451524
4089,organizations,0.451524
4090,organizations,0.451524
4091,organizations,0.451524
4096,personal,0.921089
4118,birthday_celebration,0.995751
4190,organizations,0.451524
4210,personal,0.538674
4221,organizations,0.451524
4285,organizations,0.451524
4294,organizations,0.451524
4351,greetings,0.987837
4368,organizations,0.451524
4406,organizations,0.451524
4454,birthday_celebration,0.519274
4455,organizations,0.451524
4502,birthday_celebration,0.980889
4522,organizations,0.451524
4533,organizations,0.451524
4542,organizations,0.451524
4547,wedding_related,0.830077
4590,organizations,0.451524
4599,organizations,0.451524
4640,organizations,0.451524
4680,organizations,0.451524
4749,organizations,0.451524
4798,organizations,0.451524
4809,organizations,0.451524
4867,organizations,0.451524
5022,greetings,0.755268
5051,organizations,0.451524
5083,organizations,0.451524
5093,organizations,0.451524
5095,organizations,0.451524
5108,organizations,0.451524
5130,organizations,0.491535
5159,wedding_related,0.987227
5367,wedding_related,0.998596
5384,birthday_celebration,0.728847
5414,organizations,0.960703
5455,organizations,0.733211
5547,organizations,0.912077
5592,organizations,0.801223
5643,organizations,0.640618
5646,birthday_celebration,0.393737
5691,organizations,0.819877
5776,organizations,0.571707
5791,wedding_related,0.994534
5892,organizations,0.931381
5894,personal,0.953434
5901,personal,0.762245
5911,organizations,0.795865
5932,organizations,0.761333
6021,personal,0.906065
6031,organizations,0.451524
6128,birthday_celebration,0.993466
6181,personal,0.480028
6188,organizations,0.623155
6219,birthday_celebration,0.987061
6250,organizations,0.599442
6283,personal,0.858204
6286,wedding_related,0.950579
6293,wedding_related,0.664798
6316,personal,0.931277
6323,personal,0.572766
6366,personal,0.861793
6371,organizations,0.846147
6447,organizations,0.730379
6462,organizations,0.451524
6503,organizations,0.720141
6583,greetings,0.838495
7408,birthday_celebration,0.54436
7417,organizations,0.63149
7425,birthday_celebration,0.91088
7530,birthday_celebration,0.997085
7558,organizations,0.938391
7603,organizations,0.911969
7606,organizations,0.70725
7642,wedding_related,0.970301
7654,organizations,0.725067
7716,organizations,0.818775
7836,organizations,0.608006
7895,wedding_related,0.971764
7908,personal,0.993702
7935,organizations,0.441529
8045,birthday_celebration,0.786295
8138,organizations,0.451524
8222,organizations,0.4703
8246,organizations,0.923639
8307,organizations,0.539558
8345,organizations,0.665226
8368,organizations,0.451524
8371,personal,0.41583
8414,organizations,0.461989
8416,organizations,0.539865
8417,greetings,0.490793
8449,organizations,0.451524
8487,greetings,0.984293
8512,wedding_related,0.996568
8517,personal,0.873413
8538,other,0.667984
8583,birthday_celebration,0.995849
8671,personal,0.831203
8778,organizations,0.946974
8852,personal,0.41395
8909,organizations,0.469421
8953,personal,0.494152
8988,personal,0.716218
8997,personal,0.84629
9045,organizations,0.926639
9060,birthday_celebration,0.999675
9121,organizations,0.944736
9136,wedding_related,0.987496
9153,organizations,0.451524
9158,birthday_celebration,0.99676
9168,personal,0.950838
9207,personal,0.692683
9234,birthday_celebration,0.904011
9290,organizations,0.830336
9317,personal,0.61421
9331,other,0.796351
9340,personal,0.873613
9419,organizations,0.55885
9421,organizations,0.611186
9426,wedding_related,0.998156
9469,organizations,0.516913
9483,personal,0.811969
9588,personal,0.748167
9603,organizations,0.747873
9640,personal,0.555277
9644,organizations,0.770883
9684,birthday_celebration,0.999097
9766,birthday_celebration,0.999471
9803,organizations,0.422154
9839,organizations,0.55885
9921,wedding_related,0.597801
9934,organizations,0.928174
9946,personal,0.347946
9970,organizations,0.90116
10046,personal,0.56827
10049,organizations,0.451524
10142,greetings,0.993553
10144,birthday_celebration,0.71001
10259,personal,0.690779
10315,organizations,0.787137
10342,organizations,0.5545
10372,personal,0.571545
10417,birthday_celebration,0.995235
10443,organizations,0.714162
10478,birthday_celebration,0.641008
10519,birthday_celebration,0.670391
10532,personal,0.607387
10549,wedding_related,0.998085
10591,personal,0.662442
10643,personal,0.872708
10650,organizations,0.966555
10679,personal,0.931345
10702,personal,0.869306
10741,personal,0.984347
10783,greetings,0.992591
10800,personal,0.987977
10829,wedding_related,0.997463
10831,wedding_related,0.999285
10834,wedding_related,0.998413
10842,birthday_celebration,0.997185
10880,personal,0.989547
10892,other,0.674992
10909,birthday_celebration,0.98214
10936,personal,0.908515
10965,greetings,0.887633
11005,wedding_related,0.964184
11050,birthday_celebration,0.999603
11123,personal,0.797932
11126,wedding_related,0.986198
11179,birthday_celebration,0.983936
11181,birthday_celebration,0.993493
11184,organizations,0.756703
11189,personal,0.937411
11191,other,0.785234
11214,greetings,0.979734
11217,personal,0.746626
11231,organizations,0.686068
11242,birthday_celebration,0.998389
11254,personal,0.58719
11349,wedding_related,0.884899
11386,organizations,0.411129
11404,organizations,0.957026
11417,personal,0.864055
11454,organizations,0.921327
11457,organizations,0.857508
11471,personal,0.900916
11487,personal,0.732638
11503,wedding_related,0.483945
11649,wedding_related,0.800269
11653,greetings,0.394828
11692,personal,0.671217
11713,personal,0.944525
11743,personal,0.761443
11806,other,0.832909
11898,personal,0.587853
11930,birthday_celebration,0.982128
12051,organizations,0.484156
12097,personal,0.737953
12140,wedding_related,0.990545
12185,organizations,0.521761
12190,birthday_celebration,0.998226
12231,personal,0.985582
12243,personal,0.683339
12248,personal,0.46376
12263,wedding_related,0.998856
12336,wedding_related,0.998913
12390,organizations,0.55885
12411,wedding_related,0.901347
12444,greetings,0.89929
12479,birthday_celebration,0.984555
12509,wedding_related,0.997689
12526,wedding_related,0.949073
12577,wedding_related,0.877262
12731,birthday_celebration,0.980186
12745,birthday_celebration,0.943652
12760,birthday_celebration,0.975358
12819,personal,0.990649
12905,personal,0.966173
12942,organizations,0.451524
12956,personal,0.757527
13008,greetings,0.899909
13031,personal,0.575563
13050,birthday_celebration,0.978987
13069,birthday_celebration,0.994268
13158,personal,0.874263
13200,personal,0.608459
13264,personal,0.787715
13274,personal,0.955902
13304,wedding_related,0.997538
13309,organizations,0.55885
13366,personal,0.558189
13368,organizations,0.331686
13384,organizations,0.554405
13424,birthday_celebration,0.554523
13427,personal,0.926871
13430,birthday_celebration,0.991825
13816,organizations,0.784581
13952,wedding_related,0.991759
14155,birthday_celebration,0.980362
14188,birthday_celebration,0.993405
14235,personal,0.664918
14236,personal,0.855945
14333,other,0.764323
14334,personal,0.582
14369,personal,0.743295
14419,organizations,0.978233
14466,personal,0.947628
14476,greetings,0.894014
14494,birthday_celebration,0.995819
14507,organizations,0.539697
14525,organizations,0.90825
